id,alias,name,image_url,is_closed,url,review_count,categories_0_alias,categories/0/title,rating,coordinates_latitude,coordinates/longitude,transactions/0,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,location/display_address/2,phone,display_phone,distance,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,transactions/1,WiFi,Credit Card,Noise Level,Include?
OpWcQqW6lVYFvWK6klZu5Q,javalencia-cafe-san-francisco,Javalencia Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/SIFFJylcV2fgcHBgboYKCQ/o.jpg,FALSE,https://www.yelp.com/biz/javalencia-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sSM9QLLFMuZ1AWR15J66gA,javalencia-cafe-san-francisco-5,Javalencia Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/hJRdmW3EuV4FIp_G7urnYQ/o.jpg,FALSE,https://www.yelp.com/biz/javalencia-cafe-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VspFogzb7N4S8yyMdmi9Yg,peets-coffee-san-francisco-30,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/xtuf7lkv_Au4W4yNmR_N3w/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-30?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yE7T_HNyweNF_HvGbB4nfQ,kasama-cÃ -phÃª-san-francisco,Kasama CÃ PhÃª,https://s3-media3.fl.yelpcdn.com/bphoto/YjJB-Gbf8atg4yqEzMonog/o.jpg,FALSE,https://www.yelp.com/biz/kasama-c%C3%A0-ph%C3%AA-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uxS0Z5d-iK0euRotFywmfw,starbucks-san-francisco-126,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/DN4l2YBFYurBWc2dV6TQcw/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-126?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2thSrTzEiazW3R1ndqvErw,la-reyna-bakery-and-coffee-shop-san-francisco,La Reyna Bakery & Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/yxB7KKMOvhGPF0HmA09Wqg/o.jpg,FALSE,https://www.yelp.com/biz/la-reyna-bakery-and-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ycc7RlbtMPOMICk8MUCUDg,ten-rens-tea-san-francisco,Ten Ren's Tea,https://s3-media2.fl.yelpcdn.com/bphoto/mRjchuAARnHVPfMOZ9Ek3g/o.jpg,FALSE,https://www.yelp.com/biz/ten-rens-tea-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW0AEvxfiUzyxhRW9xj_dA,starbucks-san-francisco-129,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/gC3d-8PFdqkFPWR5MADO_Q/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-129?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2aC6__-NJ2GmDiUaxHqTg,railroad-expresso-san-francisco,Railroad Expresso,https://s3-media2.fl.yelpcdn.com/bphoto/Vuta_0oGvf3ErhiTe1HzOQ/o.jpg,FALSE,https://www.yelp.com/biz/railroad-expresso-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vgiU8UE46jooixi8yk2GAw,cafe-le-san-francisco,Cafe Le,https://s3-media2.fl.yelpcdn.com/bphoto/Fh_-Wgfg_jHwTUSth5BbDg/o.jpg,FALSE,https://www.yelp.com/biz/cafe-le-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afxh_yKTWvDl0VtT0xCUvg,station-cafe-san-francisco,Station Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/K51Jltstel6giGFotxGUXQ/o.jpg,FALSE,https://www.yelp.com/biz/station-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NcBe0E7_Tx4D_21TP3MNcQ,xpresso-tea-san-francisco,Xpresso Tea,https://s3-media2.fl.yelpcdn.com/bphoto/gPsm8VjWzwvtq_IYU9gMXw/o.jpg,FALSE,https://www.yelp.com/biz/xpresso-tea-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTE4bhJAxT7VoItXHxuVRw,starbucks-san-francisco-138,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/R7P_wvTDX1cRG9lSOvh1uw/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-138?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsIfVh_naTmaB-LuBfzg5g,85-c-bakery-cafe-san-francisco-2,85Â°C Bakery Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/OK2oBABAX_oniUWXu6XS3A/o.jpg,FALSE,https://www.yelp.com/biz/85-c-bakery-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Qq-WqUWGD1VPAw3B5nviA,panda-boba-san-francisco,Panda Boba,https://s3-media2.fl.yelpcdn.com/bphoto/a0xVR2H0P8uwQLQOn8UkOw/o.jpg,FALSE,https://www.yelp.com/biz/panda-boba-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZsQhaeLD3x-cP6AkGKs3PQ,starbucks-san-francisco-104,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/Gto72r32lzMOdxnCP0DaJQ/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-104?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k9OjqdOpFhRTU9fLCb5sHw,the-pub-san-francisco,The Pub,https://s3-media1.fl.yelpcdn.com/bphoto/BSPmRL1tbXBD6uZkOpgbWg/o.jpg,FALSE,https://www.yelp.com/biz/the-pub-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4QhfAOf1MuT4gRo5zfkRA,starbucks-san-francisco-164,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/bCgdwNHpmWT0U8eSnLk3lA/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-164?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gB5RedZ_SrOGz_d3mGLT6w,la-boulangerie-de-san-francisco-noe-san-francisco-2,"La Boulangerie de San Francisco, Noe",https://s3-media2.fl.yelpcdn.com/bphoto/N9s-GH0KZfnfHb5hQv69fQ/o.jpg,FALSE,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-noe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGBxF2mPPIcoQZYzB9rUhg,yus-cafe-san-francisco-2,Yu's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/B514ECYyd_Ma-akbzSCTnQ/o.jpg,FALSE,https://www.yelp.com/biz/yus-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uXq-4IUe_LUNFX2OFLhkng,starbucks-san-francisco-110,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/RlMuLdtyMXWYB7quCNxASw/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-110?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OkBVgNZzkENroWAO2RtTmw,icafe-san-francisco-3,iCafe,https://s3-media3.fl.yelpcdn.com/bphoto/LMGxR8bJrbzgfu8-IrdO1g/o.jpg,FALSE,https://www.yelp.com/biz/icafe-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bxm-7zZS_-yNStKmvLRbPg,krispy-kreme-daly-city-2,Krispy Kreme,https://s3-media2.fl.yelpcdn.com/bphoto/nFQGOi-aOtW2eDsFLI4e-A/o.jpg,FALSE,https://www.yelp.com/biz/krispy-kreme-daly-city-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zXRXuOL92IweSEymGQ5lbw,starbucks-san-francisco-213,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/VIUYGJvnS6ZQNWIRGJPS7w/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-213?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DkwnDuQ295aH-InHJFsVNw,cumaica-san-francisco-4,Cumaica,https://s3-media4.fl.yelpcdn.com/bphoto/PB0huPxoTRTTMBUSSF_z9Q/o.jpg,FALSE,https://www.yelp.com/biz/cumaica-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd9rFAwlvCngxH3zsl1ZwA,starbucks-san-francisco-123,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/smQi5_pWOGwlwoDQbKqVdw/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-123?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USWGs2sYIWFQvRjVNGGnnQ,cooks-and-company-san-francisco-2,Cook's & Company,https://s3-media1.fl.yelpcdn.com/bphoto/qLcGc4ItN9NCEOqvRTi-zA/o.jpg,FALSE,https://www.yelp.com/biz/cooks-and-company-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2L_dX4Pccee8zCXdn0a3Zg,peets-coffee-san-francisco-58,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/nitOa4d41kE_8mdGcGnhrw/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-58?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR2P4XMTuC7XKlVlXf-HPg,starbucks-san-francisco-121,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/DmhkQCkY69qdCRmUD8MgSg/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-121?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bj7ET7upaJDDQ1hJ0EI_-g,starbucks-san-francisco-106,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/73cr8PvQ3tbMmebUx16Veg/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-106?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gkoR64bzlOoLzsqWTOZkw,r-caffe-san-francisco,R Caffe,https://s3-media3.fl.yelpcdn.com/bphoto/ECbg-J7VRkDQ1KHYJ-qSRg/o.jpg,FALSE,https://www.yelp.com/biz/r-caffe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZV5cPlxIZdNiNZnZLAkvdw,donut-times-san-francisco,Donut Times,https://s3-media2.fl.yelpcdn.com/bphoto/Y-KAlf7GUtEsGvBN6L_zWA/o.jpg,FALSE,https://www.yelp.com/biz/donut-times-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yJffhy1ZuHVBz9f43IQCGg,peets-coffee-san-francisco-33,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/6DvGmpZDYmAbWodBsC3nRg/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-33?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,herlen-place-san-francisco,Herlen Place,https://s3-media2.fl.yelpcdn.com/bphoto/BZaVvntnF1Zxnec7Ne9vdg/o.jpg,FALSE,https://www.yelp.com/biz/herlen-place-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CyXpImcITlvIfboIy0KVUw,peets-coffee-san-francisco-42,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/91v1ue8WTCHRHtSamVfUQw/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-42?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPiJ3g8WsbZYL2V9MQf5Hw,blossom-bakery-san-francisco,Blossom Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/32t4tPeFscliIM9vvXZDYg/o.jpg,FALSE,https://www.yelp.com/biz/blossom-bakery-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dPKf5l7vCDZIrWQPEHVTEg,peets-coffee-san-francisco-38,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/tcmejEBrFSLjmQh47vL6Xg/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-38?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xLHUD4TbKRzhjBAcAtLVIg,java-trading-company-san-francisco,Java Trading Company,https://s3-media4.fl.yelpcdn.com/bphoto/Lo_RLWbwmsxmD2MOKUPT7g/o.jpg,FALSE,https://www.yelp.com/biz/java-trading-company-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJabJhRKtqUE_wCKgpimUQ,gather-cafe-san-francisco-2,Gather Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/8HvYfOKqbG-UCVHJzw504g/o.jpg,FALSE,https://www.yelp.com/biz/gather-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFzCcOdtg7KNAHfp1DRe7Q,palio-caffe-ucsf-san-francisco,Palio Caffe - UCSF,https://s3-media1.fl.yelpcdn.com/bphoto/cj_EZxzv_BoJOzAJ9H5lig/o.jpg,FALSE,https://www.yelp.com/biz/palio-caffe-ucsf-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAO5L5XSbZtg2oIGOftN2Q,battery-street-coffee-roastery-san-francisco,Battery Street Coffee Roastery,https://s3-media2.fl.yelpcdn.com/bphoto/DYlMFv5w7z9AYGZbAXvGBQ/o.jpg,FALSE,https://www.yelp.com/biz/battery-street-coffee-roastery-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZEZBX5AtYDFa1KhNPLCB5g,sharetea-san-francisco-11,Sharetea,https://s3-media4.fl.yelpcdn.com/bphoto/Z7IuUsjk4F48AqG_6t2etQ/o.jpg,FALSE,https://www.yelp.com/biz/sharetea-san-francisco-11?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5BhmjdR2rlkYsDHnX7KLQ,starbucks-san-francisco-143,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/CpbIFyp8clceighaXWq-iA/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-143?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30R-izjOXa4MQ68BJluXsA,mcdonalds-san-francisco-9,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/Zait5NsToBMmEjHFYkG_8g/o.jpg,FALSE,https://www.yelp.com/biz/mcdonalds-san-francisco-9?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_xQUHwbIb9QK0zwS4cglg,cable-car-coffee-company-san-francisco,Cable Car Coffee Company,https://s3-media4.fl.yelpcdn.com/bphoto/fyfE24RMn1vo9RHqKpNK-w/o.jpg,FALSE,https://www.yelp.com/biz/cable-car-coffee-company-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kXRdC1L0Ji_ftrV1NfH3uQ,starbucks-san-francisco-157,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/vvTa3vL8c7mkuS0V9J--AA/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-157?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w4s4WfyYgAGHQOZ1QmMAHQ,sunny-wheatfield-cafe-san-francisco,Sunny Wheatfield Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/uzBE0MqF5iGealCj0IpLHA/o.jpg,FALSE,https://www.yelp.com/biz/sunny-wheatfield-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CulXUyVFIYqsMgGfp1G9cA,ea-cafe-san-francisco,EA Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/dr-fYvk0XLpA7fsfsiJkBg/o.jpg,FALSE,https://www.yelp.com/biz/ea-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SfFrwZKN-lDMwBmCEJjjVA,amausaan-uji-matcha-san-francisco-4,Amausaan Uji Matcha,https://s3-media3.fl.yelpcdn.com/bphoto/-IDbucHXIVVSVMbZTtTRMQ/o.jpg,FALSE,https://www.yelp.com/biz/amausaan-uji-matcha-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si_o8bmymED9RWxPHYnZ1A,spressa-coffee-bar-san-francisco,Spressa Coffee Bar,https://s3-media2.fl.yelpcdn.com/bphoto/yGP6BAYC4BfIuCE0-gwC3Q/o.jpg,FALSE,https://www.yelp.com/biz/spressa-coffee-bar-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtCe8_IMlgOdcorL201NOA,starbucks-san-francisco-248,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/mPxj4yM3c7fJKnoennpW8A/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-248?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nE0A10WAQzl9yRHDH0nwlg,bluestone-lane-theatre-district-cafe-san-francisco,Bluestone Lane Theatre District Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/w4D0o9pBWZrG5HkPxPriOA/o.jpg,FALSE,https://www.yelp.com/biz/bluestone-lane-theatre-district-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xsPH85XaMLCMYQqTZHnfqA,lookout-cafe-san-francisco,Lookout Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/huc4s4sJDN1xSEgG3x-ZJw/o.jpg,FALSE,https://www.yelp.com/biz/lookout-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9AcokcHL1CSx7-_UNS50g,daniels-test-kitchen-san-francisco,Daniel's Test Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/3wXRGCGt6li8cBclIs3PKQ/o.jpg,FALSE,https://www.yelp.com/biz/daniels-test-kitchen-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t26WhBq9_zZFg47pkyZivg,starbucks-san-francisco-240,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/QbTYm_WsHe9wC0oMMl_lww/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-240?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
